,Datum;Uhrzeit;T-DHT22;FR-DHT22;FA-DHT22;CO2-CCS811
2021.01.05;14:20:36;21,4;38,4;7,2;414
2021.01.05;14:20:51;21,5;38,5;7,3;405
2021.01.05;14:21:13;21,4;38,6;7,2;409
2021.01.05;14:21:28;21,5;38,4;7,2;405
2021.01.05;14:21:44;21,5;38,1;7,2;403
2021.01.05;14:21:59;21,4;38,5;7,2;413
2021.01.05;14:22:21;21,5;37,3;7,0;498
2021.01.05;14:22:36;21,5;38,3;7,2;415
2021.01.05;14:22:51;21,4;38,2;7,2;413
2021.01.05;14:23:07;21,5;38,1;7,2;400
2021.01.05;14:23:28;21,5;37,3;7,0;402
2021.01.05;14:23:44;21,5;38,2;7,2;402
2021.01.05;14:23:59;21,5;38,4;7,2;400
2021.01.05;14:24:14;21,5;38,3;7,2;425
2021.01.05;14:24:36;21,5;38,5;7,3;472
2021.01.05;14:24:51;21,6;38,3;7,3;402
2021.01.05;14:25:07;21,5;38,4;7,2;424
2021.01.05;14:25:22;21,5;38,2;7,2;481
2021.01.05;14:25:44;21,5;37,0;7,0;400
2021.01.05;14:25:59;21,5;38,2;7,2;400
2021.01.05;14:26:14;21,6;38,2;7,2;400
2021.01.05;14:26:30;21,5;38,1;7,2;414
2021.01.05;14:26:51;21,6;37,0;7,0;408
2021.01.05;14:27:07;21,6;38,3;7,3;400
2021.01.05;14:27:22;21,6;38,0;7,2;477
2021.01.05;14:27:37;21,5;38,1;7,2;402
2021.01.05;14:27:59;21,6;37,0;7,0;402
2021.01.05;14:28:14;21,6;38,1;7,2;402
2021.01.05;14:28:30;21,6;38,1;7,2;503
2021.01.05;14:28:45;21,5;38,2;7,2;402
2021.01.05;14:29:07;21,6;38,3;7,3;444
2021.01.05;14:29:22;21,5;37,9;7,1;478
2021.01.05;14:29:37;21,5;38,0;7,2;400
2021.01.05;14:29:53;21,6;38,0;7,2;410
2021.01.05;14:30:14;21,6;36,8;7,0;410
2021.01.05;14:30:30;21,6;38,0;7,2;406
2021.01.05;14:30:45;21,6;38,2;7,2;481
2021.01.05;14:31:00;21,5;38,0;7,2;413
2021.01.05;14:31:22;21,5;38,1;7,2;486
2021.01.05;14:31:37;21,5;37,8;7,1;508
2021.01.05;14:31:53;21,5;37,6;7,1;409
2021.01.05;14:32:08;21,5;38,0;7,2;409
2021.01.05;14:32:30;21,6;38,1;7,2;408
2021.01.05;14:32:45;21,6;37,9;7,2;405
2021.01.05;14:33:00;21,6;37,7;7,2;408
2021.01.05;14:33:16;21,6;38,0;7,2;408
2021.01.05;14:33:37;21,5;36,7;6,9;483
2021.01.05;14:33:53;21,6;38,0;7,2;409
2021.01.05;14:34:08;21,5;37,8;7,1;418
2021.01.05;14:34:23;21,6;37,6;7,1;400
2021.01.05;14:34:45;21,5;36,7;6,9;400
2021.01.05;14:35:00;21,5;37,7;7,1;402
2021.01.05;14:35:15;21,6;37,7;7,2;400
2021.01.05;14:35:31;21,5;38,0;7,2;407
2021.01.05;14:35:52;21,5;36,8;6,9;405
2021.01.05;14:36:08;21,5;37,7;7,1;402
2021.01.05;14:36:23;21,5;37,8;7,1;400
2021.01.05;14:36:38;21,5;37,6;7,1;481
2021.01.05;14:37:00;21,5;37,9;7,1;423
2021.01.05;14:37:15;21,5;37,6;7,1;409
2021.01.05;14:37:31;21,5;37,8;7,1;421
2021.01.05;14:37:46;21,5;37,7;7,1;502
2021.01.05;14:38:08;21,5;36,7;6,9;502
2021.01.05;14:38:23;21,5;37,7;7,1;400
2021.01.05;14:38:38;21,5;37,7;7,1;481
2021.01.05;14:38:54;21,4;37,8;7,1;407
2021.01.05;14:39:15;21,4;36,5;6,8;407
2021.01.05;14:39:31;21,5;37,7;7,1;400
2021.01.05;14:39:46;21,5;37,8;7,1;407
2021.01.05;14:40:01;21,4;38,0;7,1;407
2021.01.05;14:40:23;21,5;36,6;6,9;481
2021.01.05;14:40:38;21,4;37,7;7,1;497
2021.01.05;14:40:54;21,5;37,7;7,1;414
2021.01.05;14:41:09;21,5;37,5;7,1;400
2021.01.05;14:41:31;21,5;36,6;6,9;402
2021.01.05;14:41:46;21,5;37,7;7,1;400
2021.01.05;14:42:01;21,5;37,4;7,1;400
2021.01.05;14:42:17;21,5;37,5;7,1;400
2021.01.05;14:42:38;21,5;36,6;6,9;492
2021.01.05;14:42:54;21,5;37,8;7,1;400
2021.01.05;14:43:09;21,5;37,3;7,0;407
2021.01.05;14:43:24;21,4;37,6;7,0;400
2021.01.05;14:43:46;21,5;38,0;7,2;488
2021.01.05;14:44:01;21,5;36,6;6,9;400
2021.01.05;14:44:17;21,4;37,2;7,0;402
2021.01.05;14:44:32;21,6;37,8;7,2;402
2021.01.05;14:44:54;21,5;37,9;7,1;402
2021.01.05;14:45:09;21,5;37,7;7,1;402
2021.01.05;14:45:24;21,4;37,5;7,0;400
2021.01.05;14:45:40;21,5;36,6;6,9;416
2021.01.05;14:46:01;21,5;37,8;7,1;402
2021.01.05;14:46:17;21,5;37,2;7,0;400
2021.01.05;14:46:32;21,5;37,7;7,1;424
2021.01.05;14:46:47;21,5;37,7;7,1;400
2021.01.05;14:47:09;21,5;36,6;6,9;402
2021.01.05;14:47:24;21,5;37,7;7,1;400
2021.01.05;14:47:39;21,5;37,6;7,1;432
2021.01.05;14:47:55;21,5;37,7;7,1;432
2021.01.05;14:48:16;21,6;36,6;6,9;432
2021.01.05;14:48:32;21,5;37,6;7,1;405
2021.01.05;14:48:47;21,5;37,6;7,1;400
2021.01.05;14:49:02;21,4;37,6;7,0;405
2021.01.05;14:49:24;21,4;36,4;6,8;402
2021.01.05;14:49:39;21,5;37,5;7,1;400
2021.01.05;14:49:55;21,4;37,7;7,1;405
2021.01.05;14:50:10;21,4;37,4;7,0;409
2021.01.05;14:50:32;21,4;36,7;6,9;416
2021.01.05;14:50:47;21,4;37,4;7,0;405
2021.01.05;14:51:02;21,5;37,7;7,1;411
2021.01.05;14:51:18;21,4;37,6;7,0;400
2021.01.05;14:51:39;21,5;36,5;6,9;400
2021.01.05;14:51:55;21,4;37,4;7,0;400
2021.01.05;14:52:10;21,4;37,3;7,0;405
2021.01.05;14:52:25;21,4;37,3;7,0;436
2021.01.05;14:52:47;21,5;36,5;6,9;414
2021.01.05;14:53:02;21,4;37,5;7,0;405
2021.01.05;14:53:18;21,5;37,4;7,1;436
2021.01.05;14:53:33;21,5;37,3;7,0;405
2021.01.05;14:53:55;21,5;36,4;6,9;405
2021.01.05;14:54:10;21,4;37,3;7,0;407
2021.01.05;14:54:25;21,4;37,5;7,0;400
2021.01.05;14:54:41;21,4;37,4;7,0;428
2021.01.05;14:55:02;21,5;36,5;6,9;405
2021.01.05;14:55:18;21,4;37,4;7,0;400
2021.01.05;14:55:33;21,5;37,8;7,1;408
2021.01.05;14:55:48;21,5;37,6;7,1;400
2021.01.05;14:56:10;21,4;37,8;7,1;405
2021.01.05;14:56:25;21,4;37,4;7,0;405
2021.01.05;14:56:41;21,4;37,4;7,0;400
2021.01.05;14:56:56;21,5;37,6;7,1;403
2021.01.05;14:57:18;21,4;36,3;6,8;405
2021.01.05;14:57:33;21,4;37,6;7,0;400
2021.01.05;14:57:48;21,4;37,6;7,0;408
2021.01.05;14:58:04;21,4;37,4;7,0;408
2021.01.05;14:58:25;21,4;36,9;6,9;403
2021.01.05;14:58:41;21,5;37,5;7,1;481
2021.01.05;14:58:56;21,4;37,5;7,0;405
2021.01.05;14:59:11;21,4;37,6;7,0;409
2021.01.05;14:59:33;21,4;36,7;6,9;409
2021.01.05;14:59:48;21,4;37,9;7,1;405
2021.01.05;15:00:03;21,4;37,8;7,1;400
2021.01.05;15:00:19;21,4;37,7;7,1;476
2021.01.05;15:00:40;21,4;36,9;6,9;400
2021.01.05;15:00:56;21,4;38,2;7,2;405
2021.01.05;15:01:11;21,4;38,0;7,1;405
2021.01.05;15:01:26;21,4;38,1;7,1;400
2021.01.05;15:01:48;21,4;38,8;7,3;402
2021.01.05;15:02:03;21,4;38,5;7,2;402
2021.01.05;15:02:19;21,4;39,1;7,3;400
2021.01.05;15:02:34;21,4;39,1;7,3;402
2021.01.05;15:02:56;21,4;39,7;7,4;476
2021.01.05;15:03:11;21,4;39,3;7,4;400
2021.01.05;15:03:26;21,4;38,8;7,3;400
2021.01.05;15:03:42;21,4;38,8;7,3;432
2021.01.05;15:04:03;21,4;38,0;7,1;407
2021.01.05;15:04:19;21,4;38,9;7,3;400
2021.01.05;15:04:34;21,4;39,0;7,3;402
2021.01.05;15:04:49;21,4;38,9;7,3;476
2021.01.05;15:05:11;21,5;37,7;7,1;400
2021.01.05;15:05:26;21,5;38,7;7,3;402
2021.01.05;15:05:42;21,5;38,8;7,3;432
2021.01.05;15:05:57;21,5;38,8;7,3;427
2021.01.05;15:06:19;21,5;37,8;7,1;400
2021.01.05;15:06:34;21,4;38,6;7,2;409
2021.01.05;15:06:49;21,5;38,4;7,2;400
2021.01.05;15:07:05;21,4;38,6;7,2;402
2021.01.05;15:07:26;21,5;37,6;7,1;402
2021.01.05;15:07:42;21,4;38,5;7,2;400
2021.01.05;15:07:57;21,5;38,7;7,3;400
2021.01.05;15:08:12;21,5;38,6;7,3;400
2021.01.05;15:08:34;21,5;38,7;7,3;400
2021.01.05;15:08:49;21,5;38,4;7,2;405
2021.01.05;15:09:05;21,5;38,3;7,2;400
2021.01.05;15:09:20;21,5;38,4;7,2;483
2021.01.05;15:09:42;21,5;37,3;7,0;400
2021.01.05;15:09:57;21,5;38,3;7,2;405
2021.01.05;15:10:12;21,5;38,2;7,2;400
2021.01.05;15:10:27;21,5;38,5;7,3;405
2021.01.05;15:10:49;21,5;37,3;7,0;405
2021.01.05;15:11:04;21,5;38,3;7,2;481
2021.01.05;15:11:20;21,5;38,4;7,2;400
2021.01.05;15:11:35;21,5;38,4;7,2;405
2021.01.05;15:11:57;21,4;37,2;7,0;408
2021.01.05;15:12:12;21,5;38,5;7,3;400
2021.01.05;15:12:27;21,5;38,4;7,2;405
2021.01.05;15:12:43;21,5;37,6;7,1;400
2021.01.05;15:13:04;21,5;37,2;7,0;405
2021.01.05;15:13:20;21,5;38,2;7,2;400
2021.01.05;15:13:35;21,5;38,4;7,2;403
2021.01.05;15:13:50;21,4;38,3;7,2;403
2021.01.05;15:14:12;21,5;37,2;7,0;405
2021.01.05;15:14:27;21,4;38,2;7,2;403
2021.01.05;15:14:43;21,5;38,3;7,2;400
2021.01.05;15:14:58;21,4;38,1;7,1;400
2021.01.05;15:15:20;21,5;37,2;7,0;481
2021.01.05;15:15:35;21,4;38,2;7,2;403
2021.01.05;15:15:50;21,4;38,2;7,2;413
2021.01.05;15:16:06;21,5;38,4;7,2;403
2021.01.05;15:16:27;21,4;37,0;6,9;400
2021.01.05;15:16:43;21,5;38,1;7,2;405
2021.01.05;15:16:58;21,5;38,2;7,2;405
2021.01.05;15:17:13;21,5;38,2;7,2;408
2021.01.05;15:17:35;21,5;37,1;7,0;433
2021.01.05;15:17:50;21,4;38,0;7,1;405
2021.01.05;15:18:06;21,5;38,2;7,2;405
2021.01.05;15:18:21;21,4;38,4;7,2;480
2021.01.05;15:18:43;21,4;37,0;6,9;400
2021.01.05;15:18:58;21,5;38,1;7,2;405
2021.01.05;15:19:13;21,5;38,2;7,2;405
2021.01.05;15:19:29;21,5;38,2;7,2;403
2021.01.05;15:19:50;21,4;38,3;7,2;405
2021.01.05;15:20:06;21,4;38,0;7,1;409
2021.01.05;15:20:21;21,4;38,1;7,1;481
2021.01.05;15:20:36;21,5;38,1;7,2;405
2021.01.05;15:20:58;21,5;37,0;7,0;405
2021.01.05;15:21:13;21,5;37,0;7,0;405
2021.01.05;15:21:28;21,5;38,1;7,2;433
2021.01.05;15:21:44;21,5;38,1;7,2;421
2021.01.05;15:22:05;21,4;36,9;6,9;405
2021.01.05;15:22:21;21,4;37,6;7,0;481
2021.01.05;15:22:36;21,4;38,0;7,1;422
2021.01.05;15:22:51;21,5;38,1;7,2;400
2021.01.05;15:23:13;21,5;38,3;7,2;400
2021.01.05;15:23:28;21,5;38,0;7,2;403
2021.01.05;15:23:44;21,5;38,0;7,2;405
2021.01.05;15:23:59;21,5;38,1;7,2;416
2021.01.05;15:24:21;21,4;36,9;6,9;486
2021.01.05;15:24:36;21,4;37,9;7,1;400
2021.01.05;15:24:51;21,4;36,8;6,9;434
2021.01.05;15:25:07;21,4;38,0;7,1;400
2021.01.05;15:25:28;21,4;36,8;6,9;400
2021.01.05;15:25:44;21,4;37,8;7,1;400
2021.01.05;15:25:59;21,4;37,9;7,1;405
2021.01.05;15:26:14;21,4;37,8;7,1;413
2021.01.05;15:26:36;21,4;37,2;7,0;421
2021.01.05;15:26:51;21,4;37,9;7,1;408
2021.01.05;15:27:07;21,4;37,9;7,1;405
2021.01.05;15:27:22;21,4;37,9;7,1;476
2021.01.05;15:27:44;21,4;36,9;6,9;400
2021.01.05;15:27:59;21,4;37,9;7,1;405
2021.01.05;15:28:14;21,4;37,9;7,1;408
2021.01.05;15:28:30;21,4;38,1;7,1;405
2021.01.05;15:28:51;21,4;38,2;7,2;436
2021.01.05;15:29:07;21,4;37,8;7,1;403
2021.01.05;15:29:22;21,4;38,0;7,1;476
2021.01.05;15:29:37;21,5;38,1;7,2;505
2021.01.05;15:29:59;21,4;36,9;6,9;403
2021.01.05;15:30:14;21,4;37,9;7,1;405
2021.01.05;15:30:30;21,4;37,8;7,1;408
2021.01.05;15:30:45;21,4;38,0;7,1;400
2021.01.05;15:31:07;21,4;37,0;6,9;400
2021.01.05;15:31:22;21,4;38,0;7,1;480
2021.01.05;15:31:37;21,4;38,0;7,1;496
2021.01.05;15:31:53;21,4;38,1;7,1;403
2021.01.05;15:32:14;21,4;37,0;6,9;405
2021.01.05;15:32:30;21,4;38,2;7,2;425
2021.01.05;15:32:45;21,4;38,4;7,2;405
2021.01.05;15:33:00;21,4;38,1;7,1;408
2021.01.05;15:33:22;21,4;37,0;6,9;485
2021.01.05;15:33:37;21,4;38,0;7,1;400
2021.01.05;15:33:52;21,4;38,1;7,1;416
2021.01.05;15:34:08;21,4;38,3;7,2;405
2021.01.05;15:34:30;21,3;38,4;7,2;405
2021.01.05;15:34:45;21,4;38,1;7,1;405
2021.01.05;15:35:00;21,3;38,1;7,1;400
2021.01.05;15:35:15;21,4;38,2;7,2;403
2021.01.05;15:35:37;21,4;37,0;6,9;405
2021.01.05;15:35:52;21,4;38,1;7,1;400
2021.01.05;15:36:08;21,3;38,1;7,1;403
2021.01.05;15:36:23;21,4;38,2;7,2;400
2021.01.05;15:36:45;21,4;37,0;6,9;408
2021.01.05;15:37:00;21,4;38,2;7,2;427
2021.01.05;15:37:15;21,4;38,2;7,2;416
2021.01.05;15:37:31;21,4;38,4;7,2;403
2021.01.05;15:37:52;21,4;38,5;7,2;403
2021.01.05;15:38:08;21,4;38,0;7,1;486
2021.01.05;15:38:23;21,4;38,1;7,1;400
2021.01.05;15:38:38;21,4;38,3;7,2;427
2021.01.05;15:39:00;21,4;37,1;7,0;408
2021.01.05;15:39:15;21,4;38,2;7,2;403
2021.01.05;15:39:31;21,4;38,4;7,2;427
2021.01.05;15:39:46;21,4;38,3;7,2;403
2021.01.05;15:40:08;21,4;37,2;7,0;400
2021.01.05;15:40:23;21,4;38,2;7,2;400
2021.01.05;15:40:38;21,4;38,0;7,1;400
2021.01.05;15:40:54;21,3;38,3;7,1;413
2021.01.05;15:41:15;21,3;38,5;7,2;409
2021.01.05;15:41:31;21,3;38,2;7,1;405
2021.01.05;15:41:46;21,4;38,3;7,2;417
2021.01.05;15:42:01;21,4;38,4;7,2;400
2021.01.05;15:42:23;21,3;38,5;7,2;481
2021.01.05;15:42:38;21,4;38,4;7,2;486
2021.01.05;15:42:54;21,4;38,3;7,2;405
2021.01.05;15:43:09;21,3;38,3;7,1;435
2021.01.05;15:43:31;21,4;37,2;7,0;409
2021.01.05;15:43:46;21,4;38,4;7,2;400
2021.01.05;15:44:01;21,3;38,0;7,1;409
2021.01.05;15:44:17;21,4;38,3;7,2;424
2021.01.05;15:44:38;21,3;37,2;6,9;486
2021.01.05;15:44:54;21,4;38,2;7,2;405
2021.01.05;15:45:09;21,3;38,3;7,1;405
2021.01.05;15:45:24;21,4;38,3;7,2;400
2021.01.05;15:45:46;21,4;37,3;7,0;409
2021.01.05;15:46:01;21,4;38,2;7,2;400
2021.01.05;15:46:17;21,3;37,9;7,1;405
2021.01.05;15:46:32;21,4;38,5;7,2;486
2021.01.05;15:46:54;21,3;37,2;6,9;424
2021.01.05;15:47:09;21,3;38,1;7,1;413
2021.01.05;15:47:24;21,3;38,3;7,1;405
2021.01.05;15:47:39;21,3;38,3;7,1;481
2021.01.05;15:48:01;21,3;37,2;6,9;498
2021.01.05;15:48:17;21,4;37,8;7,1;400
2021.01.05;15:48:32;21,4;38,4;7,2;405
2021.01.05;15:48:47;21,4;38,2;7,2;405
2021.01.05;15:49:09;21,4;37,3;7,0;400
2021.01.05;15:49:24;21,3;38,2;7,1;405
2021.01.05;15:49:39;21,4;38,2;7,2;481
2021.01.05;15:49:55;21,4;38,4;7,2;400
2021.01.05;15:50:16;21,3;38,6;7,2;400
2021.01.05;15:50:32;21,4;38,4;7,2;405
2021.01.05;15:50:47;21,4;38,4;7,2;405
2021.01.05;15:51:02;21,3;38,4;7,2;435
2021.01.05;15:51:24;21,3;37,2;6,9;400
2021.01.05;15:51:39;21,4;38,4;7,2;486
2021.01.05;15:51:55;21,4;38,4;7,2;405
2021.01.05;15:52:10;21,4;38,6;7,2;428
2021.01.05;15:52:32;21,4;37,3;7,0;408
2021.01.05;15:52:47;21,3;38,3;7,1;405
2021.01.05;15:53:02;21,4;38,4;7,2;422
2021.01.05;15:53:18;21,3;38,3;7,1;405
2021.01.05;15:53:39;21,4;37,4;7,0;486
2021.01.05;15:53:55;21,3;38,6;7,2;408
2021.01.05;15:54:10;21,3;38,4;7,2;400
2021.01.05;15:54:25;21,4;38,5;7,2;405
2021.01.05;15:54:47;21,3;37,3;7,0;413
2021.01.05;15:55:02;21,3;38,4;7,2;405
2021.01.05;15:55:18;21,4;38,5;7,2;409
2021.01.05;15:55:33;21,3;38,4;7,2;405
2021.01.05;15:55:55;21,4;37,5;7,0;400
2021.01.05;15:56:10;21,3;38,3;7,1;420
2021.01.05;15:56:25;21,3;38,4;7,2;400
2021.01.05;15:56:41;21,4;38,5;7,2;400
2021.01.05;15:57:02;21,4;37,3;7,0;485
2021.01.05;15:57:18;21,3;38,3;7,1;403
2021.01.05;15:57:33;21,4;38,4;7,2;424
2021.01.05;15:57:48;21,3;38,4;7,2;400
2021.01.05;15:58:10;21,4;37,3;7,0;405
2021.01.05;15:58:25;21,4;38,3;7,2;420
2021.01.05;15:58:41;21,4;38,4;7,2;400
2021.01.05;15:58:56;21,3;38,5;7,2;408
2021.01.05;15:59:18;21,3;37,3;7,0;408
2021.01.05;15:59:33;21,3;38,3;7,1;409
2021.01.05;15:59:48;21,3;38,2;7,1;409
2021.01.05;16:00:03;21,4;38,3;7,2;405
2021.01.05;16:00:25;21,4;37,4;7,0;403
2021.01.05;16:00:41;21,3;38,3;7,1;400
2021.01.05;16:00:56;21,4;38,5;7,2;433
2021.01.05;16:01:11;21,4;38,5;7,2;400
2021.01.05;16:01:33;21,3;37,3;7,0;405
2021.01.05;16:01:48;21,3;38,4;7,2;424
2021.01.05;16:02:04;21,3;38,2;7,1;400
2021.01.05;16:02:19;21,3;38,4;7,2;400
2021.01.05;16:02:41;21,4;38,7;7,3;400
2021.01.05;16:02:56;21,4;38,4;7,2;405
2021.01.05;16:03:11;21,3;38,4;7,2;420
2021.01.05;16:03:27;21,3;38,5;7,2;405
2021.01.05;16:03:48;21,3;37,3;7,0;405
2021.01.05;16:04:04;21,4;38,4;7,2;409
2021.01.05;16:04:19;21,3;38,6;7,2;400
2021.01.05;16:04:34;21,4;38,6;7,2;405
2021.01.05;16:04:56;21,3;38,6;7,2;405
2021.01.05;16:05:11;21,3;38,1;7,1;400
2021.01.05;16:05:27;21,3;38,4;7,2;403
2021.01.05;16:05:42;21,3;38,6;7,2;400
2021.01.05;16:06:04;21,4;37,3;7,0;400
2021.01.05;16:06:19;21,4;38,4;7,2;405
2021.01.05;16:06:34;21,3;38,1;7,1;405
2021.01.05;16:06:49;21,3;38,4;7,2;400
2021.01.05;16:07:11;21,3;38,6;7,2;405
2021.01.05;16:07:26;21,4;38,3;7,2;413
2021.01.05;16:07:42;21,3;38,3;7,1;403
2021.01.05;16:07:57;21,3;38,4;7,2;405
2021.01.05;16:08:19;21,4;37,3;7,0;433
2021.01.05;16:08:34;21,3;38,4;7,2;413
2021.01.05;16:08:49;21,4;38,4;7,2;403
2021.01.05;16:09:05;21,3;38,4;7,2;400
2021.01.05;16:09:26;21,3;37,2;6,9;403
2021.01.05;16:09:42;21,3;38,2;7,1;400
2021.01.05;16:09:57;21,3;38,4;7,2;485
2021.01.05;16:10:12;21,3;38,4;7,2;400
2021.01.05;16:10:34;21,3;37,3;7,0;408
2021.01.05;16:10:49;21,3;38,4;7,2;400
2021.01.05;16:11:05;21,3;38,3;7,1;425
2021.01.05;16:11:20;21,3;37,2;6,9;486
2021.01.05;16:11:42;21,3;37,2;6,9;400
2021.01.05;16:11:57;21,3;38,2;7,1;400
2021.01.05;16:12:12;21,3;38,3;7,1;400
2021.01.05;16:12:27;21,3;38,3;7,1;405
2021.01.05;16:12:49;21,3;37,2;6,9;400
2021.01.05;16:13:04;21,3;38,2;7,1;400
2021.01.05;16:13:20;21,3;38,3;7,1;400
2021.01.05;16:13:35;21,3;38,3;7,1;434
2021.01.05;16:13:57;21,3;38,4;7,2;446
2021.01.05;16:14:12;21,3;38,2;7,1;432
2021.01.05;16:14:27;21,3;38,2;7,1;400
2021.01.05;16:14:43;21,3;38,4;7,2;425
2021.01.05;16:15:04;21,3;37,1;6,9;413
2021.01.05;16:15:20;21,3;38,2;7,1;403
2021.01.05;16:15:35;21,3;38,2;7,1;405
2021.01.05;16:15:50;21,3;38,1;7,1;400
2021.01.05;16:16:12;21,3;37,1;6,9;405
2021.01.05;16:16:27;21,3;38,2;7,1;400
2021.01.05;16:16:43;21,3;38,2;7,1;400
2021.01.05;16:16:58;21,3;38,2;7,1;405
2021.01.05;16:17:20;21,3;37,1;6,9;413
2021.01.05;16:17:35;21,3;38,1;7,1;408
2021.01.05;16:17:50;21,3;38,3;7,1;400
2021.01.05;16:18:06;21,3;38,0;7,1;400
2021.01.05;16:18:27;21,3;37,1;6,9;400
2021.01.05;16:18:43;21,3;38,1;7,1;400
2021.01.05;16:18:58;21,3;38,2;7,1;400
2021.01.05;16:19:13;21,3;38,2;7,1;408
2021.01.05;16:19:35;21,3;37,0;6,9;413
2021.01.05;16:19:50;21,3;38,1;7,1;405
2021.01.05;16:20:06;21,3;38,2;7,1;432
2021.01.05;16:20:21;21,3;38,2;7,1;481
2021.01.05;16:20:43;21,3;37,0;6,9;400
2021.01.05;16:20:58;21,3;38,0;7,1;405
2021.01.05;16:21:13;21,3;38,0;7,1;400
2021.01.05;16:21:29;21,3;37,9;7,1;405
2021.01.05;16:21:50;21,3;37,0;6,9;405
2021.01.05;16:22:06;21,3;38,1;7,1;405
2021.01.05;16:22:21;21,3;38,1;7,1;481
2021.01.05;16:22:36;21,3;38,1;7,1;400
2021.01.05;16:22:58;21,3;38,3;7,1;405
2021.01.05;16:23:13;21,3;38,0;7,1;400
2021.01.05;16:23:29;21,3;38,1;7,1;400
2021.01.05;16:23:44;21,3;38,3;7,1;409
2021.01.05;16:24:06;21,3;37,0;6,9;405
2021.01.05;16:24:21;21,3;38,0;7,1;486
2021.01.05;16:24:36;21,3;37,8;7,0;400
2021.01.05;16:24:51;21,3;38,1;7,1;405
2021.01.05;16:25:13;21,3;37,0;6,9;400
2021.01.05;16:25:28;21,3;38,1;7,1;405
2021.01.05;16:25:44;21,3;37,8;7,0;405
2021.01.05;16:25:59;21,3;38,2;7,1;400
2021.01.05;16:26:21;21,3;36,9;6,9;491
2021.01.05;16:26:36;21,3;38,0;7,1;405
2021.01.05;16:26:51;21,3;38,1;7,1;405
2021.01.05;16:27:07;21,3;38,0;7,1;400
2021.01.05;16:27:28;21,3;37,0;6,9;413
2021.01.05;16:27:44;21,3;38,1;7,1;405
2021.01.05;16:27:59;21,2;38,1;7,1;400
2021.01.05;16:28:14;21,3;38,2;7,1;400
2021.01.05;16:28:36;21,3;38,3;7,1;402
2021.01.05;16:28:51;21,2;38,0;7,0;400
2021.01.05;16:29:07;21,2;38,0;7,0;405
2021.01.05;16:29:22;21,3;38,2;7,1;486
2021.01.05;16:29:44;21,3;37,0;6,9;413
2021.01.05;16:29:59;21,3;38,0;7,1;405
2021.01.05;16:30:14;21,3;38,2;7,1;444
2021.01.05;16:30:30;21,3;38,4;7,2;400
2021.01.05;16:30:51;21,3;37,4;7,0;400
2021.01.05;16:31:07;21,3;38,3;7,1;400
2021.01.05;16:31:22;21,3;38,6;7,2;481
2021.01.05;16:31:37;21,3;38,5;7,2;409
2021.01.05;16:31:59;21,3;38,7;7,2;421
2021.01.05;16:32:14;21,3;38,5;7,2;405
2021.01.05;16:32:30;21,4;38,6;7,2;416
2021.01.05;16:32:45;21,3;38,4;7,2;400
2021.01.05;16:33:07;21,3;37,7;7,0;409
2021.01.05;16:33:22;21,3;38,6;7,2;476
2021.01.05;16:33:37;21,3;38,8;7,2;486
2021.01.05;16:33:53;21,4;39,1;7,3;403
2021.01.05;16:34:14;21,4;39,6;7,4;413
2021.01.05;16:34:30;21,4;39,5;7,4;400
2021.01.05;16:34:45;21,4;38,2;7,2;405
2021.01.05;16:35:00;21,4;39,4;7,4;413
2021.01.05;16:35:22;21,4;38,2;7,2;480
2021.01.05;16:35:37;21,4;39,2;7,3;400
2021.01.05;16:35:53;21,4;39,0;7,3;400
2021.01.05;16:36:08;21,4;39,2;7,3;405
2021.01.05;16:36:30;21,4;37,9;7,1;400
2021.01.05;16:36:45;21,4;38,9;7,3;405
2021.01.05;16:37:00;21,4;39,0;7,3;400
2021.01.05;16:37:16;21,4;38,8;7,3;400
2021.01.05;16:37:37;21,4;37,5;7,0;400
2021.01.05;16:37:53;21,4;38,6;7,2;405
2021.01.05;16:38:08;21,4;38,6;7,2;405
2021.01.05;16:38:23;21,4;38,6;7,2;408
2021.01.05;16:38:45;21,4;38,8;7,3;480
2021.01.05;16:39:00;21,5;38,6;7,3;405
2021.01.05;16:39:16;21,4;38,6;7,2;403
2021.01.05;16:39:31;21,4;38,9;7,3;403
2021.01.05;16:39:53;21,4;37,5;7,0;408
2021.01.05;16:40:08;21,4;38,5;7,2;403
2021.01.05;16:40:23;21,4;38,4;7,2;400
2021.01.05;16:40:38;21,4;38,6;7,2;485
2021.01.05;16:41:00;21,4;38,8;7,3;403
2021.01.05;16:41:15;21,4;38,5;7,2;413
2021.01.05;16:41:31;21,4;38,6;7,2;405
2021.01.05;16:41:46;21,4;38,6;7,2;405
2021.01.05;16:42:08;21,4;37,4;7,0;400
2021.01.05;16:42:23;21,4;38,4;7,2;400
2021.01.05;16:42:38;21,4;38,5;7,2;413
2021.01.05;16:42:54;21,4;38,5;7,2;400
2021.01.05;16:43:15;21,4;38,7;7,3;405
2021.01.05;16:43:31;21,4;38,4;7,2;421
2021.01.05;16:43:46;21,4;38,4;7,2;400
2021.01.05;16:44:01;21,4;38,4;7,2;405
2021.01.05;16:44:23;21,4;37,3;7,0;485
2021.01.05;16:44:38;21,4;38,3;7,2;400
2021.01.05;16:44:54;21,4;38,1;7,1;486
2021.01.05;16:45:09;21,4;38,4;7,2;400
2021.01.05;16:45:31;21,4;37,4;7,0;405
2021.01.05;16:45:46;21,4;38,2;7,2;405
