Datum; Uhrzeit; T-DHT22; FR-DHT22; FA-DHT22; CO2-CCS811; CO2-SGP30; CO2-PASCO2
2020.11.25;17:37:09; 25.3;35.7;8.4;461;
2020.11.25;17:37:24; 25.4;35.8;8.4;402;
2020.11.25;17:37:39; 25.3;35.5;8.3;421;
2020.11.25;17:37:55; 25.4;35.0;8.2;414;
2020.11.25;17:38:17; 25.4;35.8;8.4;414;
2020.11.25;17:38:32; 25.4;35.2;8.3;427;
2020.11.25;17:38:48; 25.4;35.1;8.3;418;
2020.11.25;17:39:03; 25.3;35.8;8.4;400;
2020.11.25;17:39:25; 25.3;36.2;8.5;424;
2020.11.25;17:39:41; 25.4;36.0;8.5;444;
2020.11.25;17:39:56; 25.4;35.4;8.3;402;
2020.11.25;17:40:11; 25.3;35.6;8.3;415;
2020.11.25;17:40:34; 25.3;35.7;8.4;420;
2020.11.25;17:40:49; 25.3;36.1;8.5;407;
2020.11.25;17:41:04; 25.4;35.1;8.3;445;
2020.11.25;17:41:20; 25.3;35.1;8.2;433;
2020.11.25;17:41:42; 25.3;35.2;8.2;408;
2020.11.25;17:41:57; 25.4;35.6;8.4;400;
2020.11.25;17:42:13; 25.3;35.0;8.2;421;
2020.11.25;17:42:28; 25.3;36.3;8.5;400;
2020.11.25;17:42:50; 25.3;36.1;8.5;426;
2020.11.25;17:43:06; 25.3;35.8;8.4;461;
2020.11.25;17:43:21; 25.4;35.4;8.3;400;
2020.11.25;17:43:36; 25.3;35.4;8.3;400;
2020.11.25;17:43:58; 25.3;36.3;8.5;410;
2020.11.25;17:44:14; 25.3;36.0;8.4;414;
2020.11.25;17:44:29; 25.3;35.3;8.3;410;
2020.11.25;17:44:44; 25.3;35.1;8.2;403;
2020.11.25;17:45:07; 25.3;35.8;8.4;432;
2020.11.25;17:45:22; 25.3;36.4;8.5;400;
2020.11.25;17:45:38; 25.3;35.4;8.3;420;
2020.11.25;17:45:53; 25.3;35.6;8.3;403;
2020.11.25;17:46:15; 25.3;35.9;8.4;406;
2020.11.25;17:46:31; 25.3;36.2;8.5;422;
2020.11.25;17:46:46; 25.3;35.4;8.3;403;
2020.11.25;17:47:01; 25.3;35.6;8.3;426;
2020.11.25;17:47:23; 25.3;36.4;8.5;448;
2020.11.25;17:47:39; 25.3;35.8;8.4;432;
2020.11.25;17:47:54; 25.3;35.8;8.4;409;
2020.11.25;17:48:09; 25.3;35.5;8.3;406;
2020.11.25;17:48:32; 25.3;36.8;8.6;409;
2020.11.25;17:48:47; 25.3;36.2;8.5;400;
2020.11.25;17:49:02; 25.2;35.4;8.2;400;
